
"Banco de México"

"Sistemas de pago de bajo valor"
"Cuentas validadas"

"Fecha de consulta: 27/04/2025 02:50:34"

""

"Título","Total de cuentas validadas","Cuentas validadas de ABC Capital, S.A.","Cuentas validadas de Accendo Banco, S.A.","Cuentas validadas de Banco Actinver, S.A.","Cuentas validadas de Banca Afirme, S.A.","Cuentas validadas de Opciones Empresariales del Noreste, S.A. de C.V.","Cuentas validadas de Banco Autofin México, S.A.","Cuentas validadas de Banco Azteca, S.A.","Cuentas validadas de Banco del Bajío, S.A.","Cuentas validadas de Banco Nacional de México, S.A.","Cuentas validadas de Banco Ahorro Famsa, S.A.","Cuentas validadas de BanCoppel, S.A.","Cuentas validadas de Banco Bancrea, S.A.","Cuentas validadas de Banco Nacional del Ejército, Fuerza Aérea y Armada","Cuentas validadas de Bankaool, S.A.","Cuentas validadas de Banco Mercantil del Norte, S.A.","Cuentas validadas de Banco Regional S.A.","Cuentas validadas de Banco del Ahorro Nacional y Servicios Financieros, S.N.C.","Cuentas validadas de Bansi, S.A.","Cuentas validadas de Banco Base, S.A.","Cuentas validadas de BBVA Bancomer, S.A.","Cuentas validadas de Banco Monex, S.A.","Cuentas validadas de CIBanco, S.A.","Cuentas validadas de Banco Compartamos, S.A.","Cuentas validadas de Consubanco, S.A","Cuentas validadas de Fundación Dondé Banco, S.A.","Cuentas validadas de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Cuentas validadas de HSBC México, S.A.","Cuentas validadas de Banco Inbursa, S.A.","Cuentas validadas de Banco Inmobiliario Mexicano, S.A.","Cuentas validadas de Intercam Banco, S.A.","Cuentas validadas de Banco Invex, S.A.","Cuentas validadas de Banca Mifel, S.A.","Cuentas validadas de Banco Multiva, S.A.","Cuentas validadas de Banco Pagatodo, S.A.","Cuentas validadas de Banco Sabadell, S.A.","Cuentas validadas de Banco Santander (México), S.A.","Cuentas validadas de Scotiabank Inverlat, S.A.","Cuentas validadas de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Cuentas validadas de Operadora de Pagos Móviles de México, S.A de C.V.","Cuentas validadas de Banco Ve Por Mas, S.A."
04/09/2020,24251,0,N/E,0,63,0,0,291,-4,2622,N/E,6587,0,14,0,190,80,0,0,0,13711,1,0,2,0,0,-1,286,42,0,1,0,7,0,-13,4,279,83,6,0,0
05/09/2020,20164,0,N/E,0,30,0,0,310,0,2427,N/E,6755,0,13,0,148,54,0,0,0,9831,0,0,3,0,0,0,207,39,0,5,0,2,0,-6,0,169,175,2,0,0
06/09/2020,16214,0,N/E,0,15,0,0,250,1,2010,N/E,5601,0,11,0,127,71,0,0,0,7644,0,0,1,0,0,0,151,28,0,1,0,3,0,-5,0,176,126,3,0,0
07/09/2020,21821,0,N/E,0,23,0,1,276,3,3229,N/E,6520,0,16,4,129,102,0,0,0,10672,0,0,4,0,0,1,381,44,0,4,0,1,0,-16,1,292,119,14,0,1
08/09/2020,23766,0,N/E,0,55,1,0,274,2,3166,N/E,6140,0,15,1,109,81,0,0,0,13062,0,-1,3,0,0,1,319,26,0,3,0,3,0,-8,0,310,199,5,0,0
09/09/2020,22831,0,N/E,1,31,2,1,286,-1,3061,N/E,5725,0,17,2,166,105,0,0,0,12619,0,0,6,0,0,3,264,45,0,5,0,3,0,-7,2,294,197,4,0,0
10/09/2020,22586,0,N/E,0,28,0,3,240,-1,2763,N/E,5366,0,16,1,194,104,0,0,0,13008,0,0,3,0,0,0,290,32,0,4,0,0,1,68,1,339,122,3,0,1
11/09/2020,13959,0,N/E,0,42,2,0,272,-3,2312,N/E,5406,0,17,1,205,93,0,0,0,4693,0,0,3,0,0,1,323,54,0,1,0,6,0,124,0,315,87,5,0,0
12/09/2020,18566,0,N/E,0,22,1,0,274,0,2471,N/E,5891,0,14,0,144,64,0,0,0,8956,0,0,5,0,0,1,214,33,0,0,0,1,0,46,3,249,176,1,0,0
13/09/2020,14878,0,N/E,0,18,0,1,245,-4,1878,N/E,4882,0,28,1,139,63,0,0,0,7125,0,0,2,0,0,1,154,20,0,0,0,3,0,-5,0,193,130,3,0,1
14/09/2020,8543,0,N/E,0,39,0,2,253,-4,1664,N/E,1834,0,24,1,196,109,0,1,1,3812,0,0,4,0,0,0,242,42,0,2,0,1,0,-10,1,206,119,3,0,1
15/09/2020,16085,0,N/E,0,34,1,1,280,-4,2255,N/E,-415,0,23,3,163,110,0,0,1,13039,0,0,2,0,0,1,243,38,0,1,0,1,0,-13,0,265,54,2,0,0
16/09/2020,11499,0,N/E,0,22,0,3,261,-3,2324,N/E,-374,0,25,0,135,79,0,0,0,8156,0,0,4,0,0,0,347,7,0,1,0,0,0,51,2,266,191,2,0,0
17/09/2020,19154,0,N/E,0,31,0,2,249,1,2694,N/E,1696,0,14,1,173,103,0,0,0,13211,0,0,2,0,0,0,470,28,0,0,0,1,0,70,0,277,127,4,0,0
18/09/2020,23640,0,N/E,0,49,3,1,244,0,2211,N/E,6551,0,18,2,142,88,0,0,0,13606,1,0,6,0,0,0,291,-1,0,3,0,2,1,66,2,251,95,7,0,1
19/09/2020,23208,0,N/E,0,16,0,0,333,2,2157,N/E,6198,0,12,0,165,81,0,0,0,13537,0,0,3,0,0,1,250,30,0,1,0,1,0,42,0,151,218,10,0,0
20/09/2020,8176,0,N/E,0,8,0,0,230,0,1523,N/E,4640,0,10,0,90,49,0,0,0,1185,0,0,5,0,0,2,153,28,0,1,0,2,0,38,1,100,113,-2,0,0
21/09/2020,15759,0,N/E,0,29,0,-1,286,1,2555,N/E,881,0,11,0,120,79,0,0,0,11307,0,0,4,0,0,1,214,37,0,1,0,3,0,3,2,156,66,3,0,1
22/09/2020,24697,0,N/E,0,39,0,0,291,-3,2783,N/E,6896,0,20,2,149,80,0,0,0,13808,1,0,5,0,1,0,244,37,0,0,0,3,0,-5,2,145,196,2,0,1
23/09/2020,21748,0,N/E,0,40,1,0,269,-3,2663,N/E,6051,1,11,0,149,77,0,0,0,11807,0,-1,1,0,0,1,228,25,0,0,0,3,0,68,1,150,200,5,0,1
24/09/2020,22236,0,N/E,1,27,2,2,323,-2,2629,N/E,6169,1,10,1,146,90,0,0,0,12141,1,0,8,0,0,0,259,45,0,2,0,2,0,40,0,136,198,5,0,0
25/09/2020,20344,0,N/E,0,27,2,1,313,2,2179,N/E,4577,0,7,0,190,83,0,0,0,12348,0,0,7,0,0,-1,275,47,0,1,0,2,0,20,3,192,65,3,0,1
26/09/2020,19334,0,N/E,0,23,0,0,264,-1,2009,N/E,5772,0,20,0,154,70,0,0,0,10384,0,0,8,0,0,2,236,27,0,0,0,4,0,40,0,145,174,3,0,0
27/09/2020,14853,0,N/E,0,11,0,0,258,2,1608,N/E,5056,0,14,1,146,45,0,0,1,7129,0,0,3,0,0,0,315,24,0,1,0,2,0,26,0,78,131,2,0,0
28/09/2020,23741,0,N/E,0,29,0,1,320,0,2722,N/E,5579,0,25,1,165,89,0,0,0,14182,0,0,1,0,0,2,337,41,0,1,0,1,0,54,1,141,46,3,0,0
29/09/2020,25353,0,N/E,0,39,0,2,318,1,2439,N/E,5239,0,24,2,162,83,0,0,1,16479,0,0,7,0,0,2,369,44,0,1,0,3,1,40,0,27,65,4,0,1
30/09/2020,7092,0,N/E,0,65,1,2,238,1,1126,N/E,1785,0,25,-1,169,84,0,0,0,2930,0,0,3,0,0,1,416,25,0,3,0,3,0,60,1,108,44,1,0,2
01/10/2020,-758,0,N/E,1,65,1,2,384,-1,1992,N/E,3487,0,28,0,138,76,0,0,0,-7418,0,-1,3,0,0,1,302,38,0,4,0,2,1,89,0,28,16,3,0,1
02/10/2020,25988,0,N/E,0,41,1,0,370,1,2077,N/E,1680,0,23,2,237,104,0,0,0,20736,0,0,7,0,0,0,311,43,0,1,0,0,0,76,0,223,53,1,0,1
03/10/2020,21002,0,N/E,0,32,0,0,323,1,1977,N/E,3994,0,20,0,158,59,0,0,0,13713,0,0,0,0,0,0,259,28,0,2,0,4,0,82,0,170,176,2,0,2
04/10/2020,17973,0,N/E,0,26,0,0,297,0,1695,N/E,4568,0,9,0,142,47,0,0,0,10656,0,0,1,0,0,0,198,22,0,0,0,1,0,58,2,118,129,4,0,0
05/10/2020,26674,0,N/E,0,26,1,0,325,2,2567,N/E,4262,0,15,1,149,82,0,0,0,18640,0,-1,1,0,0,0,285,27,0,1,0,1,0,63,1,145,75,5,0,1
06/10/2020,25611,0,N/E,0,34,4,0,346,1,2746,N/E,4799,0,14,1,131,58,0,0,0,16794,0,0,4,0,0,1,228,42,0,2,0,3,0,-10,0,169,240,3,0,1
07/10/2020,24679,0,N/E,1,16,1,0,336,-3,2773,N/E,4702,1,14,1,114,66,0,0,0,15760,0,0,4,0,0,0,238,0,0,1,0,0,0,65,2,132,453,1,0,1
08/10/2020,23738,0,N/E,0,25,1,2,313,2,2739,N/E,3803,0,11,0,202,80,0,0,0,15672,0,0,5,0,0,0,234,16,0,1,0,0,1,37,0,154,435,5,0,0
09/10/2020,22437,0,N/E,0,26,1,0,346,-1,1678,N/E,1821,0,5,0,138,71,0,0,0,17587,0,0,5,0,0,0,323,34,0,0,0,0,0,50,1,155,195,2,0,0
10/10/2020,18470,0,N/E,0,22,0,0,275,0,2030,N/E,2957,0,15,0,128,76,0,0,0,12390,0,0,5,0,0,0,113,24,0,0,0,0,0,-4,1,125,313,0,0,0
11/10/2020,15400,0,N/E,0,17,0,0,292,1,1572,N/E,4106,0,6,0,105,65,0,0,1,8718,0,0,2,0,0,0,154,22,0,0,0,0,0,-1,2,110,224,4,0,0
12/10/2020,25327,0,N/E,0,17,1,0,322,-2,2403,N/E,5059,0,17,2,107,85,0,0,0,16355,0,0,2,0,0,0,402,39,0,1,0,1,0,45,0,121,347,3,0,0
13/10/2020,25540,0,N/E,0,27,1,0,353,-3,2571,N/E,5192,0,26,-1,130,91,0,0,0,16213,1,0,4,0,0,0,311,28,0,1,0,2,0,38,0,149,406,0,0,0
14/10/2020,25716,0,N/E,0,38,3,3,303,-7,2358,N/E,3581,0,31,4,167,95,0,0,0,18430,0,0,6,0,0,0,419,44,0,-2,0,3,0,34,2,25,175,1,0,3
15/10/2020,9409,0,N/E,0,28,2,1,284,0,2002,N/E,921,0,13,1,147,111,0,0,1,5283,0,0,5,0,0,-1,306,28,0,2,0,1,0,39,2,97,127,5,0,4
16/10/2020,20478,0,N/E,0,29,1,0,281,-1,2097,N/E,1114,0,13,0,164,100,0,0,0,15852,0,0,10,0,0,1,362,33,0,17,0,2,0,35,1,204,156,6,0,1
17/10/2020,15132,0,N/E,0,26,0,1,334,0,1881,N/E,-239,0,23,0,148,72,0,0,0,11959,0,0,5,0,0,0,338,33,0,0,0,1,0,20,0,130,398,1,0,1
18/10/2020,10941,0,N/E,0,17,0,0,238,-1,1528,N/E,5177,0,9,0,103,40,0,0,0,3059,0,0,0,0,0,0,323,30,0,0,0,0,0,13,0,101,303,0,0,1
19/10/2020,23134,0,N/E,0,26,2,0,329,1,1898,N/E,3545,0,14,0,120,75,0,0,0,16289,1,0,2,0,0,-1,502,22,0,6,0,2,1,28,2,144,124,1,0,1
20/10/2020,23082,0,N/E,0,27,0,2,278,-2,2181,N/E,4961,0,17,3,111,97,0,1,0,14311,0,0,7,0,0,0,327,30,0,2,0,1,0,21,2,149,553,3,0,0
21/10/2020,23170,0,N/E,0,33,0,1,298,3,2148,N/E,4589,0,11,0,120,84,0,0,0,14727,0,-2,5,0,0,0,366,29,0,1,0,2,0,28,0,157,567,3,0,0
22/10/2020,22719,0,N/E,0,32,0,2,320,-5,2257,N/E,4046,0,5,4,150,73,0,0,0,14655,0,0,5,0,0,1,385,41,0,5,0,1,0,21,2,230,486,2,0,1
23/10/2020,19814,0,N/E,0,51,3,2,338,-1,1837,N/E,1374,0,7,1,119,87,0,0,1,14973,0,0,8,0,0,1,467,32,0,4,0,2,0,32,0,293,182,1,0,0
24/10/2020,17222,0,N/E,0,37,0,0,263,0,1653,N/E,3782,0,11,1,121,50,0,0,0,10377,0,0,5,0,0,0,328,-1,0,2,1,2,0,20,1,193,373,1,0,2
25/10/2020,14503,0,N/E,0,25,0,1,281,-2,1306,N/E,3734,0,8,0,138,60,0,0,0,8128,0,0,5,0,0,0,286,18,0,2,0,0,0,24,2,164,320,1,0,2
26/10/2020,20691,0,N/E,0,23,0,0,292,-3,2275,N/E,3141,0,10,0,139,78,0,0,0,13607,0,0,5,0,0,0,381,31,0,0,0,1,0,18,0,232,458,3,0,0
27/10/2020,22910,0,N/E,0,60,-1,0,315,5,2417,N/E,4203,0,24,1,115,93,0,0,0,14498,1,0,4,0,0,1,349,36,0,1,0,1,0,24,0,258,504,1,0,0
28/10/2020,22787,0,N/E,0,49,0,0,303,-1,2407,N/E,3955,0,16,0,127,97,0,0,0,14808,0,0,7,0,0,0,349,0,0,1,0,0,1,26,0,216,422,3,0,1
29/10/2020,20236,0,N/E,0,65,1,0,283,7,1774,N/E,1434,0,20,1,178,100,0,0,0,15486,0,0,6,0,0,0,442,30,0,5,0,4,0,30,0,156,208,5,0,1
30/10/2020,3824,0,N/E,1,57,1,2,253,8,763,N/E,239,0,37,1,165,25,0,0,0,1716,0,0,5,0,0,0,397,23,0,5,0,1,0,17,2,44,59,2,0,1
31/10/2020,10085,0,N/E,0,41,0,1,348,7,1853,N/E,1004,1,14,1,169,82,0,0,0,5474,0,0,3,0,0,0,319,28,0,1,0,2,0,26,0,238,473,0,0,0
01/11/2020,15074,0,N/E,0,7,0,1,254,-1,1413,N/E,3771,0,23,0,119,61,0,0,1,8603,0,0,3,1,0,0,299,22,0,0,0,1,0,19,0,177,296,4,0,0
02/11/2020,19094,0,N/E,0,45,1,1,983,5,1823,N/E,4281,0,14,0,123,83,0,0,0,10542,0,-1,6,0,0,1,487,37,0,1,0,2,0,41,1,215,402,1,0,0
03/11/2020,4506,0,N/E,0,51,0,1,787,16,537,N/E,1965,0,16,2,103,93,0,0,0,83,1,0,3,0,0,0,547,25,0,6,0,2,0,30,1,164,72,0,0,1
04/11/2020,23189,0,N/E,0,48,3,1,451,4,2408,N/E,4392,0,20,0,124,133,0,0,0,14856,1,0,6,2,0,0,398,51,0,0,0,0,0,35,1,239,12,4,0,0
05/11/2020,22519,0,N/E,0,61,2,0,455,15,2672,N/E,4298,0,13,0,157,306,0,0,0,13614,3,0,2,0,0,1,366,30,0,0,0,3,0,28,2,259,228,4,0,0
06/11/2020,20424,0,N/E,0,46,1,0,486,6,1731,N/E,1154,0,17,0,151,241,0,0,0,15650,0,0,9,0,0,0,416,34,0,2,0,9,0,4,1,247,217,2,0,0
07/11/2020,17369,0,N/E,0,36,0,0,450,5,1675,N/E,3812,0,14,0,111,241,0,0,0,10088,0,0,4,0,0,1,326,31,0,0,0,4,0,9,0,220,341,1,0,0
08/11/2020,15625,0,N/E,0,40,0,0,1086,9,1486,N/E,4002,0,13,1,112,209,0,0,0,7736,0,0,2,0,0,0,397,20,0,2,0,4,0,6,0,157,342,1,0,0
09/11/2020,21488,0,N/E,0,24,3,0,1438,4,1685,N/E,3503,0,17,2,134,220,0,0,0,13587,0,1,7,0,0,0,451,26,0,6,0,5,0,46,0,228,100,1,0,0
10/11/2020,24768,0,N/E,0,63,6,0,660,8,2241,N/E,4787,0,20,1,132,254,0,0,0,15429,0,1,5,1,0,0,529,16,0,5,0,6,1,26,1,302,272,1,0,1
11/11/2020,23990,0,N/E,0,44,3,0,591,2,2221,N/E,4677,1,34,4,146,216,0,0,0,14899,0,0,9,0,0,0,416,40,0,3,0,1,0,29,1,275,376,2,0,0
12/11/2020,25246,0,N/E,0,44,-1,0,914,9,2212,N/E,4872,0,22,2,195,229,0,0,0,16001,0,0,7,0,0,0,379,59,0,1,0,9,0,20,2,80,188,1,0,1
13/11/2020,9726,0,N/E,0,62,3,1,662,13,1213,N/E,2150,0,45,1,149,142,0,0,0,4583,1,0,4,0,0,0,496,33,0,3,0,5,0,16,0,103,40,1,0,0
14/11/2020,17823,0,N/E,0,78,0,1,509,7,2119,N/E,3043,0,30,1,185,188,0,0,0,10430,0,0,7,0,0,0,423,23,0,1,0,5,0,17,1,348,406,1,0,0
15/11/2020,17151,0,N/E,0,37,-1,1,383,7,1670,N/E,4904,0,16,0,167,144,0,0,0,8984,0,0,4,0,0,0,336,25,0,0,0,6,0,21,0,215,227,5,0,0
16/11/2020,18393,0,N/E,0,38,0,1,418,6,1992,N/E,4722,0,22,1,149,198,0,0,0,9860,0,0,3,0,0,0,371,0,0,1,0,2,0,15,0,249,344,1,0,0
17/11/2020,22115,0,N/E,0,44,0,0,416,12,1855,N/E,4791,0,17,0,187,174,0,0,0,13589,0,0,10,0,0,0,559,37,0,3,0,3,0,22,3,292,96,5,0,0
18/11/2020,19035,0,N/E,0,58,1,0,452,7,2101,N/E,2241,1,17,0,149,166,0,0,0,12963,0,0,7,0,0,0,466,39,0,4,0,5,0,18,1,242,97,0,0,0
19/11/2020,21622,0,N/E,0,66,2,0,414,10,2157,N/E,4491,0,20,-3,150,179,0,0,-1,13140,0,0,3,0,0,0,436,34,0,3,0,3,0,18,1,282,208,7,0,2
20/11/2020,19426,0,N/E,0,98,1,1,485,6,2017,N/E,1843,0,17,0,216,164,0,0,0,13558,0,0,8,0,0,0,611,38,0,3,0,3,0,23,3,229,99,1,0,2
21/11/2020,16797,0,N/E,0,86,0,0,392,10,1665,N/E,4349,0,21,0,143,127,0,0,0,9003,0,0,1,0,0,0,454,42,0,1,0,2,0,16,0,208,269,7,0,1
22/11/2020,12990,0,N/E,0,33,0,0,365,5,1458,N/E,3727,0,15,0,96,127,0,0,0,6439,0,0,5,0,0,0,250,25,0,1,0,3,2,7,0,189,241,1,0,1
23/11/2020,20485,0,N/E,0,81,2,0,428,8,2265,N/E,4157,0,14,0,167,156,0,0,0,12218,0,1,2,0,0,0,457,39,0,3,0,5,0,16,0,264,202,0,0,0
24/11/2020,20577,0,N/E,0,97,1,0,401,9,2276,N/E,4037,0,10,3,172,204,0,0,0,12154,0,0,3,1,0,2,507,17,0,3,0,5,1,21,0,264,387,2,0,0
25/11/2020,20170,0,N/E,0,66,1,2,382,11,2353,N/E,3938,0,17,2,168,184,0,0,-1,11955,0,1,8,0,0,0,392,32,0,5,0,9,0,19,1,259,364,2,0,0
26/11/2020,13393,0,N/E,0,44,1,0,320,28,1723,N/E,2370,0,13,1,115,166,0,0,0,7908,0,0,5,0,0,-1,376,21,0,1,0,3,0,15,1,144,137,2,0,0
27/11/2020,20066,0,N/E,0,58,2,0,461,23,1642,N/E,1974,0,30,0,224,138,0,1,0,14749,0,0,7,0,0,0,351,58,0,4,0,5,0,16,0,220,99,3,0,1
28/11/2020,16721,0,N/E,0,91,0,0,407,15,1231,N/E,4091,0,22,0,140,177,0,0,0,9439,0,0,1,0,0,1,421,45,0,5,0,0,0,18,2,262,350,3,0,0
29/11/2020,14098,0,N/E,0,54,0,0,338,8,1696,N/E,3752,0,0,0,139,127,0,0,0,7257,0,0,5,0,0,0,294,31,0,0,0,1,0,17,0,159,217,3,0,0
30/11/2020,8851,0,N/E,0,57,2,0,387,13,1007,N/E,1016,0,13,0,175,165,0,0,0,5148,1,0,3,0,0,0,533,32,0,2,0,2,0,22,1,193,79,0,0,0
01/12/2020,18069,0,N/E,0,90,4,0,370,9,2336,N/E,4637,0,19,1,104,183,0,0,0,9493,1,0,5,0,0,1,536,58,0,0,0,2,1,18,1,180,16,4,0,0
02/12/2020,19485,0,N/E,0,91,3,0,363,18,2291,N/E,4576,1,19,3,174,203,0,0,0,10606,0,1,6,0,0,0,594,53,0,4,0,5,0,34,-1,307,131,2,0,1
03/12/2020,20418,0,N/E,0,112,1,0,332,13,2032,N/E,4235,0,18,0,196,184,0,0,0,12533,0,0,4,0,0,0,240,39,0,3,0,2,0,30,1,284,156,2,0,1
04/12/2020,12353,0,N/E,0,41,1,6,352,12,1901,N/E,3509,0,18,1,194,176,0,0,0,5241,0,0,5,0,0,0,353,53,0,2,0,4,1,20,3,278,176,5,0,1
05/12/2020,16507,0,N/E,0,43,0,0,457,8,2093,N/E,4072,0,13,0,209,154,0,0,0,8272,0,0,0,0,0,0,416,36,0,1,0,2,0,15,1,389,323,2,0,1
06/12/2020,13210,0,N/E,0,19,0,3,331,4,1534,N/E,3466,0,12,1,139,125,0,0,0,6846,0,0,5,0,0,1,273,3,0,1,0,3,0,13,0,209,220,2,0,0
07/12/2020,15946,0,N/E,0,46,4,0,385,5,1935,N/E,3715,0,16,1,186,156,0,0,0,8732,0,0,3,0,0,0,311,48,0,5,0,5,0,24,1,293,70,5,0,0
08/12/2020,20773,0,N/E,0,54,5,1,339,8,2007,N/E,3971,0,15,2,203,207,0,0,0,12590,0,0,9,0,0,0,647,45,0,3,0,6,2,10,3,349,291,5,0,1
09/12/2020,21237,0,N/E,1,10,3,1,355,13,2147,N/E,3937,1,6,-1,168,321,0,0,0,13133,0,0,6,0,0,0,554,46,0,3,0,5,0,23,0,281,220,4,0,0
10/12/2020,22512,0,N/E,0,19,0,2,438,15,1902,N/E,3789,0,17,1,205,419,0,0,0,14791,0,0,2,0,0,0,524,44,0,4,0,6,1,20,0,209,101,3,0,0
11/12/2020,17683,0,N/E,0,129,2,0,422,22,1479,N/E,2366,0,15,0,189,381,0,1,0,11658,0,0,5,0,0,0,659,41,0,4,0,2,0,20,5,223,55,4,0,1
12/12/2020,16427,0,N/E,0,105,0,0,353,7,1745,N/E,4512,0,13,0,176,275,0,1,0,8095,0,0,1,0,0,0,585,31,0,1,0,3,0,1,1,254,266,2,0,0
13/12/2020,14157,0,N/E,0,28,0,1,373,6,1535,N/E,3746,0,23,0,129,198,0,0,0,7262,0,1,3,0,0,0,384,26,0,2,0,9,0,29,1,185,209,7,0,0
14/12/2020,23143,0,N/E,0,114,0,0,485,13,1682,N/E,4430,0,24,-1,166,290,0,1,0,14942,0,0,6,0,0,-1,684,41,0,13,0,0,2,6,1,198,44,2,0,1
15/12/2020,22732,0,N/E,0,189,3,0,499,23,1802,N/E,5739,2,24,0,229,395,0,0,0,12984,0,0,5,0,0,0,523,46,0,1,0,3,0,23,0,173,61,6,0,2
16/12/2020,22745,0,N/E,0,71,7,0,488,12,1981,N/E,5180,0,10,0,202,277,0,0,0,13542,0,1,6,1,0,1,526,39,0,2,0,7,0,18,0,260,111,3,0,0
17/12/2020,21748,0,N/E,0,111,1,1,468,13,1690,N/E,4649,0,23,1,215,219,0,0,0,13474,0,0,2,0,0,0,457,43,0,0,0,3,0,8,1,247,119,2,0,1
18/12/2020,19988,0,N/E,0,81,3,0,498,12,1110,N/E,4318,0,21,1,181,219,0,0,0,12526,0,0,9,0,0,0,555,36,0,1,0,1,0,8,0,299,105,4,0,0
19/12/2020,15836,0,N/E,0,51,2,0,467,8,1656,N/E,3508,0,8,0,146,146,0,0,0,8879,0,0,1,0,0,-1,436,30,0,1,0,2,0,1,0,253,240,2,0,0
20/12/2020,14094,0,N/E,0,8,-1,1,409,5,1370,N/E,3882,0,12,1,136,117,0,0,0,7265,1,0,3,0,0,0,427,14,0,1,0,3,0,10,1,206,221,2,0,0
21/12/2020,20732,0,N/E,2,36,3,0,478,13,1646,N/E,4510,0,2,0,180,158,0,0,0,12773,1,0,5,0,0,0,525,26,0,0,0,5,0,9,0,254,104,1,0,1
22/12/2020,20650,0,N/E,0,25,11,0,504,17,2062,N/E,3719,0,18,2,168,199,0,0,0,13012,0,0,6,0,0,0,461,37,0,1,0,5,0,4,0,277,117,5,0,0
23/12/2020,20084,0,N/E,0,97,1,1,505,15,1607,N/E,4026,0,28,0,201,139,0,0,0,12548,0,1,2,0,0,0,445,46,0,4,0,7,0,10,0,281,116,3,0,1
24/12/2020,14658,0,N/E,0,46,3,1,375,5,1408,N/E,2915,1,14,0,101,96,0,0,0,9024,0,0,3,0,0,0,337,26,0,0,0,3,0,0,2,209,87,2,0,0
25/12/2020,9363,0,N/E,0,11,1,0,257,4,1196,N/E,1423,0,10,0,99,87,0,0,0,5807,0,0,3,0,0,0,143,18,0,2,0,2,0,5,0,148,143,3,0,1
26/12/2020,14465,0,N/E,0,35,1,1,364,5,1489,N/E,3123,0,12,0,106,92,0,1,0,8527,0,0,2,0,0,1,225,33,0,0,0,2,0,5,0,209,231,0,0,1
27/12/2020,12827,0,N/E,0,9,0,1,390,5,1306,N/E,3693,0,12,0,99,89,0,0,0,6576,0,0,0,0,0,0,279,32,0,0,0,1,0,1,0,173,155,5,0,1
28/12/2020,20119,0,N/E,0,59,5,1,424,2,1527,N/E,4419,0,13,0,126,129,0,0,0,12545,0,0,4,0,0,0,467,32,0,2,0,2,1,1,0,207,150,3,0,0
29/12/2020,20844,0,N/E,0,99,2,0,426,8,1877,N/E,4329,0,43,1,144,191,0,0,0,12914,0,0,5,0,0,0,367,28,0,6,0,1,0,9,0,266,130,-3,0,1
30/12/2020,20643,0,N/E,0,71,1,0,403,17,1414,N/E,4328,0,20,2,190,160,0,0,-1,13080,0,0,7,0,0,0,607,47,0,2,0,4,0,3,0,196,89,3,0,0
31/12/2020,15023,0,N/E,1,77,0,2,333,16,897,N/E,3020,0,15,0,143,112,0,0,0,9742,0,0,4,0,0,0,354,32,0,1,0,3,0,2,0,202,61,6,0,0
01/01/2021,6969,0,N/E,0,23,0,0,312,7,995,N/E,1297,0,6,0,100,90,0,0,0,3660,0,0,1,0,0,0,148,14,0,0,0,1,0,2,0,135,173,3,0,2
02/01/2021,16006,0,N/E,0,89,0,0,403,11,1412,N/E,5368,0,6,0,127,108,0,0,0,7981,0,0,5,0,0,0,46,19,0,1,0,1,0,1,1,191,232,4,0,0
03/01/2021,13618,0,N/E,0,26,0,1,393,8,1366,N/E,4500,0,19,0,112,92,0,0,0,6313,0,0,3,0,0,0,352,26,0,2,0,3,0,16,0,173,211,2,0,0
04/01/2021,13237,0,N/E,0,18,-1,0,304,6,1069,N/E,4828,0,12,0,114,116,0,1,0,6355,0,0,0,0,0,0,281,20,0,2,0,0,0,3,1,87,22,-1,0,0
05/01/2021,20076,0,N/E,0,49,0,1,393,20,1621,N/E,5272,0,31,0,133,152,0,0,0,11559,0,0,2,0,0,0,500,22,0,2,0,7,0,5,2,243,54,8,0,0
06/01/2021,20561,0,N/E,0,50,-1,0,396,12,1810,N/E,4898,0,9,0,136,181,0,0,0,12339,0,0,9,0,0,0,267,32,0,2,0,2,0,9,1,185,222,2,0,0
07/01/2021,21463,0,N/E,0,32,4,1,484,11,2059,N/E,4836,0,0,0,163,156,0,0,0,12888,0,1,5,0,0,0,332,28,0,1,0,4,0,9,0,266,182,1,0,0
08/01/2021,21063,0,N/E,0,51,2,0,456,14,1420,N/E,5254,0,21,1,146,152,0,1,0,12583,0,0,4,0,0,0,514,44,0,0,0,8,0,5,0,289,97,1,0,0
09/01/2021,14110,0,N/E,0,42,1,0,378,8,1420,N/E,5214,0,7,0,124,97,0,0,0,5917,0,0,4,0,0,0,453,30,0,2,0,1,0,1,0,192,217,2,0,0
10/01/2021,12821,0,N/E,0,38,0,0,367,6,1058,N/E,4173,0,16,0,83,123,0,0,0,6182,0,1,3,0,0,0,381,24,0,1,0,1,0,4,0,158,197,4,0,1
11/01/2021,19727,0,N/E,0,59,2,0,363,11,1568,N/E,5349,0,15,1,128,131,0,0,0,10901,1,0,2,0,0,0,596,30,0,2,0,2,0,7,0,246,310,3,0,0
12/01/2021,22283,0,N/E,0,66,1,3,416,14,1771,N/E,5354,0,16,-1,152,141,0,0,0,13309,0,0,5,0,0,0,443,23,0,1,0,1,2,4,0,241,312,8,0,1
13/01/2021,22146,0,N/E,0,50,2,1,403,10,1885,N/E,4495,0,10,3,167,155,0,0,0,13842,0,0,3,0,0,0,581,32,0,2,0,1,0,6,0,200,293,4,0,1
