
"Banco de México"

"Sistemas de pago de bajo valor"
"Apps móviles de los participantes enrolados en CoDi"

"Fecha de consulta: 27/04/2025 02:51:55"

""

"Título","Total de dispositivos Android enrolados","Dispositivos Android enrolados del Banco de México","Dispositivos Android enrolados de las instituciones financieras","Dispositivos Android enrolados de Accendo Banco, S.A.","Dispositivos Android enrolados de Banco Actinver, S.A.","Dispositivos Android enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos Android enrolados de Banco Autofin México, S.A.","Dispositivos Android enrolados de Banco Azteca, S.A.","Dispositivos Android enrolados de Banco del Bajío, S.A.","Dispositivos Android enrolados de Banco Nacional de México, S.A.","Dispositivos Android enrolados de Banca Afirme, S.A.","Dispositivos Android enrolados de Banco Ahorro Famsa, S.A.","Dispositivos Android enrolados de BanCoppel, S.A.","Dispositivos Android enrolados de Banco Bancrea, S.A.","Dispositivos Android enrolados de Banco Nacional del Ejército, Fuerza Aérea y Armada","Dispositivos Android enrolados de Bankaool, S.A.","Dispositivos Android enrolados de Banco Mercantil del Norte, S.A.","Dispositivos Android enrolados de Banco Regional S.A.","Dispositivos Android enrolados de Bansi, S.A.","Dispositivos Android enrolados de Banco Base, S.A.","Dispositivos Android enrolados de BBVA Bancomer, S.A.","Dispositivos Android enrolados de Banco Monex, S.A.","Dispositivos Android enrolados de CIBanco, S.A.","Dispositivos Android enrolados de Banco Compartamos, S.A.","Dispositivos Android enrolados de Consubanco, S.A.","Dispositivos Android enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos Android enrolados de Hey Banco, S.A.","Dispositivos Android enrolados de HSBC México, S.A.","Dispositivos Android enrolados de Banco Inbursa, S.A.","Dispositivos Android enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos Android enrolados de Intercam Banco, S.A.","Dispositivos Android enrolados de Banca Mifel, S.A.","Dispositivos Android enrolados de Banco Multiva, S.A.","Dispositivos Android enrolados de Banco Pagatodo, S.A.","Dispositivos Android enrolados de Banco Sabadell, S.A.","Dispositivos Android enrolados de Banco Santander (México), S.A.","Dispositivos Android enrolados de Scotiabank Inverlat, S.A.","Dispositivos Android enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos Android enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos Android enrolados de Banco Ve Por Mas, S.A.","Dispositivos Android enrolados de los terceros desarrolladores","Dispositivos Android enrolados de Kimerkia, S.A. de C.V.","Dispositivos Android enrolados de Quetzalcóatl Sistemas, S.A. de C.V.","Dispositivos Android enrolados de National Soft de México de R.L. de C.V.","Dispositivos Android enrolados de WISECAP, S.A. de C.V.","Total de dispositivos iOS enrolados","Dispositivos iOS enrolados del Banco de México","Dispositivos iOS enrolados de las instituciones financieras","Dispositivos iOS enrolados de Banco Actinver, S.A.","Dispositivos iOS enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos iOS enrolados de Banco Autofin México, S.A.","Dispositivos iOS enrolados de Banco Azteca, S.A.","Dispositivos iOS enrolados de Banco del Bajío, S.A.","Dispositivos iOS enrolados de Banco Nacional de México, S.A.","Dispositivos iOS enrolados de Banca Afirme, S.A.","Dispositivos iOS enrolados de Banco Ahorro Famsa, S.A.","Dispositivos iOS enrolados de BanCoppel, S.A.","Dispositivos iOS enrolados de Banco Bancrea, S.A.","Dispositivos iOS enrolados de Bankaool, S.A.","Dispositivos iOS enrolados de Banco Mercantil del Norte, S.A.","Dispositivos iOS enrolados de Banco Regional S.A.","Dispositivos iOS enrolados de Bansi, S.A.","Dispositivos iOS enrolados de Banco Base, S.A.","Dispositivos iOS enrolados de BBVA Bancomer, S.A.","Dispositivos iOS enrolados de Banco Monex, S.A.","Dispositivos iOS enrolados de CIBanco, S.A.","Dispositivos iOS enrolados de Banco Compartamos, S.A.","Dispositivos iOS enrolados de Consubanco, S.A.","Dispositivos iOS enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos iOS enrolados de Hey Banco, S.A.","Dispositivos iOS enrolados de HSBC México, S.A.","Dispositivos iOS enrolados de Banco Inbursa, S.A.","Dispositivos iOS enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos iOS enrolados de Intercam Banco, S.A.","Dispositivos iOS enrolados de Banca Mifel, S.A.","Dispositivos iOS enrolados de Banco Multiva, S.A.","Dispositivos iOS enrolados de Banco Pagatodo, S.A.","Dispositivos iOS enrolados de Banco Sabadell, S.A.","Dispositivos iOS enrolados de Banco Santander (México), S.A.","Dispositivos iOS enrolados de Scotiabank Inverlat, S.A.","Dispositivos iOS enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos iOS enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos iOS enrolados de Banco Ve Por Mas, S.A.","Dispositivos iOS enrolados de los terceros desarrolladores","Dispositivos iOS enrolados de Kimerkia, S.A. de C.V.","Dispositivos iOS enrolados de WISECAP, S.A. de C.V."
27/11/2019,1017302,41999,975303,N/E,126,424,9,24199,3085,138724,1530,12,36088,15,18071,64,25820,8097,16,76,639207,82,130,3663,10,222,N/E,5663,5451,N/E,553,739,34,2425,30,14297,19366,9,26836,230,0,N/E,N/E,N/E,N/E,352479,23699,328780,111,0,0,5138,2120,58838,374,20,0,23,0,16716,5262,19,65,199029,151,112,624,21,47,N/E,14,3205,N/E,566,534,0,250,0,9030,23856,12,2392,251,0,N/E,N/E
28/11/2019,1029428,42160,987268,N/E,129,426,9,24541,3123,140046,1542,13,36493,15,18226,65,26154,8156,19,76,647052,83,135,3708,10,223,N/E,6189,5500,N/E,555,744,35,2443,37,14561,19552,9,27165,234,0,N/E,N/E,N/E,N/E,357359,23779,333580,111,0,0,5245,2142,59384,375,23,0,23,0,16878,5293,20,65,202481,152,114,629,23,47,N/E,15,3249,N/E,568,538,0,251,0,9205,24053,12,2430,254,0,N/E,N/E
29/11/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/11/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/12/2019,1057896,42497,1015399,N/E,131,429,9,25512,3206,143195,1573,16,37877,16,18571,70,27054,8281,19,76,665179,84,139,3781,10,227,N/E,7295,5610,N/E,557,758,35,2460,51,15148,19937,9,27848,236,0,N/E,N/E,N/E,N/E,368710,23948,344762,111,0,0,5435,2191,60618,382,28,0,23,0,17289,5356,20,67,210716,152,118,639,23,48,N/E,15,3293,N/E,569,539,0,258,0,9667,24404,12,2532,257,0,N/E,N/E
02/12/2019,1069513,42632,1026881,N/E,132,432,9,25865,3243,144322,1589,16,38375,16,18685,71,27348,8339,19,76,672927,86,141,3811,10,234,N/E,7643,5665,N/E,563,761,35,2480,54,15388,20127,9,28173,237,0,N/E,N/E,N/E,N/E,373918,24021,349897,113,0,0,5490,2223,61136,384,30,0,24,0,17462,5392,20,68,214366,153,121,642,23,52,N/E,188,3324,N/E,571,542,0,261,0,9842,24629,12,2571,258,0,N/E,N/E
03/12/2019,1080356,42738,1037618,N/E,135,432,14,26245,3267,145420,1602,17,38823,17,18779,72,27648,8403,19,76,680099,88,142,3837,11,236,N/E,7945,5725,N/E,566,765,36,2489,57,15622,20305,9,28479,238,0,N/E,N/E,N/E,N/E,378701,24090,354611,115,0,0,5556,2256,61641,389,31,0,24,0,17612,5424,20,69,217674,153,124,644,23,58,N/E,345,3354,N/E,574,546,0,263,0,10011,24813,12,2621,259,0,N/E,N/E
04/12/2019,1090622,42849,1047773,N/E,135,432,16,26588,3287,146505,1611,23,39257,17,18873,72,27914,8496,19,80,686912,88,145,3871,12,242,N/E,8197,5780,N/E,569,773,37,2502,62,15817,20446,9,28744,242,0,N/E,N/E,N/E,N/E,383103,24160,358943,115,0,0,5628,2277,62070,393,34,0,24,0,17748,5467,20,71,220707,153,128,649,24,61,N/E,454,3389,N/E,573,551,0,267,0,10181,25029,12,2656,262,0,N/E,N/E
05/12/2019,1101105,42970,1058135,N/E,136,434,16,26892,3313,147628,1626,25,39625,17,18951,72,28182,8571,19,80,693960,88,147,3902,13,253,N/E,8471,5835,N/E,569,776,39,2524,68,16023,20622,9,29005,244,0,N/E,N/E,N/E,N/E,387536,24204,363332,115,0,0,5689,2285,62498,397,35,0,25,0,17896,5496,20,72,223883,155,128,654,24,65,N/E,573,3409,N/E,574,555,0,274,0,10337,25190,12,2708,263,0,N/E,N/E
06/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/12/2019,1122894,43225,1079669,N/E,136,434,16,27680,3357,149956,1671,26,40640,18,19119,73,28816,8676,19,82,708108,89,150,3956,14,256,N/E,9073,5934,N/E,574,786,39,2545,75,16509,20992,9,29593,248,0,N/E,N/E,N/E,N/E,395952,24316,371636,115,0,0,5841,2306,63463,404,41,0,25,0,18210,5546,20,77,229476,155,134,669,24,64,N/E,992,3453,N/E,581,560,0,279,0,10703,25417,12,2800,269,0,N/E,N/E
09/12/2019,1133066,43341,1089725,N/E,137,434,16,27999,3378,151023,1678,27,41044,18,19186,73,29087,8720,19,82,714970,89,153,3970,13,255,N/E,9341,5971,N/E,580,794,39,2555,80,16706,21201,9,29827,251,0,N/E,N/E,N/E,N/E,399995,24389,375606,115,0,0,5901,2333,63881,406,41,0,25,0,18329,5574,20,77,232088,155,137,671,24,62,N/E,1357,3475,N/E,587,567,0,283,0,10884,25499,12,2832,271,0,N/E,N/E
10/12/2019,1143620,43474,1100146,N/E,137,436,16,28279,3405,152216,1685,30,41435,18,19264,73,29347,8772,20,83,722044,89,155,3994,14,261,N/E,9625,6018,N/E,583,800,39,2572,81,16931,21374,10,30085,255,0,N/E,N/E,N/E,N/E,404193,24457,379736,115,0,0,5969,2348,64381,408,46,0,25,0,18476,5597,22,77,234711,155,137,673,26,63,N/E,1730,3498,N/E,589,569,0,285,0,11071,25607,14,2867,277,0,N/E,N/E
11/12/2019,1154394,43592,1110802,N/E,137,438,16,28551,3430,153379,1702,31,41800,19,19379,74,29636,8838,20,83,729442,89,155,4012,14,266,N/E,9868,6064,N/E,584,801,39,2583,84,17131,21562,11,30307,257,0,N/E,N/E,N/E,N/E,408285,24508,383777,115,0,0,6027,2378,64858,411,46,0,26,0,18636,5630,22,77,237293,155,137,678,26,64,N/E,2063,3511,N/E,591,572,0,293,0,11250,25717,22,2902,277,0,N/E,N/E
12/12/2019,1160639,43675,1116964,N/E,137,438,16,28813,3442,154175,1710,33,42156,19,19468,74,29884,8876,20,83,733016,89,157,4028,14,266,N/E,10052,6092,N/E,587,805,39,2603,86,17345,21675,13,30496,257,0,N/E,N/E,N/E,N/E,411060,24549,386511,116,0,0,6066,2387,65209,412,57,0,26,0,18746,5656,22,77,238957,155,139,682,26,64,N/E,2299,3534,N/E,591,572,0,293,0,11398,25782,29,2939,277,0,N/E,N/E
13/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/12/2019,1188714,44079,1144635,N/E,139,439,16,29721,3499,157257,1757,38,43430,19,19842,75,30805,9052,21,84,750814,89,160,4082,14,518,N/E,10707,6201,N/E,595,818,39,2636,91,17977,22135,16,31289,260,0,N/E,N/E,N/E,N/E,422194,24749,397445,118,0,0,6244,2433,66686,420,57,0,26,0,19253,5731,22,79,245859,155,139,694,26,72,N/E,3069,3599,N/E,593,573,0,295,0,11926,26018,38,3036,284,0,N/E,N/E
16/12/2019,1200078,44194,1155884,N/E,140,439,17,30020,3526,158300,1767,42,43923,20,19926,76,31081,9115,21,85,758742,89,161,4108,14,522,N/E,10973,6237,N/E,597,822,40,2649,93,18202,22341,16,31519,261,0,N/E,N/E,N/E,N/E,426917,24816,402101,119,0,0,6308,2449,67227,421,58,1,26,0,19425,5772,22,79,248911,155,140,699,27,72,N/E,3397,3630,N/E,592,578,0,298,0,12119,26161,41,3089,285,0,N/E,N/E
17/12/2019,1214081,44300,1169781,N/E,141,440,17,30325,3558,159259,1776,45,44337,24,20033,76,31363,9146,22,87,769230,90,161,4138,14,524,N/E,11402,6274,N/E,598,831,41,2666,96,18418,22542,16,31827,264,0,N/E,N/E,N/E,N/E,431983,24898,407085,118,0,0,6379,2462,67751,425,59,2,29,0,19580,5804,22,80,252275,155,140,702,26,73,N/E,3863,3650,N/E,596,578,0,301,0,12284,26267,41,3138,285,0,N/E,N/E
18/12/2019,1224989,44419,1180570,N/E,142,440,19,30607,3590,160194,1786,46,44762,24,20106,77,31630,9197,22,88,776896,90,162,4181,14,523,N/E,11757,6304,N/E,599,833,41,2671,99,18612,22715,17,32058,268,0,N/E,N/E,N/E,N/E,436088,24963,411125,119,0,0,6433,2479,68198,427,60,3,31,0,19731,5832,22,81,254797,155,142,712,26,73,N/E,4297,3670,N/E,599,582,0,308,0,12466,26381,42,3172,287,0,N/E,N/E
19/12/2019,1235705,44559,1191146,N/E,143,441,19,30841,3618,161204,1804,50,45174,24,20205,77,31943,9263,22,89,784225,90,165,4218,14,526,N/E,12138,6342,N/E,602,836,42,2687,101,18806,22863,17,32290,267,0,N/E,N/E,N/E,N/E,440218,25037,415181,119,0,0,6488,2490,68712,432,63,4,31,0,19875,5873,22,81,257325,155,146,715,26,74,N/E,4716,3688,N/E,603,584,0,310,0,12641,26466,42,3212,288,0,N/E,N/E
20/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/12/2019,1256399,44826,1211573,N/E,144,444,19,31523,3666,163051,1829,57,46145,24,20368,78,32591,9450,23,89,797794,90,169,4270,14,531,N/E,12915,6401,N/E,604,838,43,2701,104,19252,23204,18,32854,270,0,N/E,N/E,N/E,N/E,449146,25139,424007,121,0,0,6619,2526,69608,436,63,9,34,0,20227,5947,22,81,263143,156,151,722,26,74,N/E,5541,3735,N/E,607,590,0,314,0,12983,26642,42,3297,291,0,N/E,N/E
23/12/2019,1265102,44919,1220183,N/E,144,444,19,31762,3681,163703,1838,61,46532,24,20438,78,32833,9531,24,89,803873,90,170,4290,15,533,N/E,13181,6431,N/E,606,843,43,2706,105,19409,23340,18,33057,272,0,N/E,N/E,N/E,N/E,453048,25181,427867,121,0,0,6656,2545,69966,439,66,9,34,0,20343,5979,22,81,265875,156,152,730,26,75,N/E,5854,3753,N/E,607,594,0,319,0,13094,26714,42,3323,292,0,N/E,N/E
24/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/12/2019,1283467,45098,1238369,N/E,148,445,19,32394,3716,165154,1848,69,47345,24,20601,83,33325,9710,24,91,816561,90,171,4354,17,534,N/E,13702,6490,N/E,607,850,44,2724,109,19725,23580,18,33525,272,0,N/E,N/E,N/E,N/E,460596,25293,435303,121,0,0,6752,2572,70682,447,74,15,35,0,20601,6049,22,83,271150,158,152,740,27,74,N/E,6344,3788,N/E,607,596,0,323,0,13316,26859,42,3381,293,0,N/E,N/E
27/12/2019,1292489,45189,1247300,N/E,148,445,19,32658,3730,165901,1854,71,47730,24,20667,83,33581,9795,24,91,822775,91,172,4375,17,536,N/E,13939,6527,N/E,610,854,44,2735,112,19906,23755,18,33739,274,0,N/E,N/E,N/E,N/E,464182,25330,438852,122,0,0,6800,2588,71024,451,77,15,35,0,20736,6074,22,83,273641,158,152,743,27,74,N/E,6589,3808,N/E,608,597,0,324,0,13421,26937,42,3410,294,0,N/E,N/E
28/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/12/2019,1313506,45396,1268110,N/E,149,446,19,33343,3766,167450,1880,71,48880,24,20907,83,34219,10013,24,93,837051,91,174,4424,17,539,N/E,14527,6606,N/E,613,860,44,2740,117,20275,24052,18,34318,277,0,N/E,N/E,N/E,N/E,472257,25422,446835,124,0,0,6934,2624,71734,459,82,376,35,0,21135,6147,22,85,278792,158,154,753,27,76,N/E,7108,3860,N/E,613,600,0,327,0,13684,27104,42,3486,294,0,N/E,N/E
31/12/2019,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/01/2020,1326336,45486,1280850,N/E,149,447,19,33683,3795,168318,1893,72,49420,24,20993,83,34556,10123,24,94,846395,91,176,4451,17,541,N/E,14846,6647,N/E,615,866,44,2746,121,20466,24213,18,34624,280,0,N/E,N/E,N/E,N/E,476764,25474,451290,124,0,0,6989,2647,72181,462,84,810,35,0,21345,6168,22,85,281434,161,154,761,27,76,N/E,7379,3889,N/E,617,602,0,327,0,13835,27201,42,3539,294,0,N/E,N/E
02/01/2020,1336371,45572,1290799,N/E,149,449,19,33927,3815,168978,1900,73,50533,25,21096,84,34825,10195,24,94,853068,91,178,4479,17,544,N/E,15077,6682,N/E,617,870,44,2755,122,20611,24326,18,34834,280,0,N/E,N/E,N/E,N/E,480493,25527,454966,126,0,0,7041,2663,72484,462,85,1163,35,0,21499,6201,22,85,283733,161,155,768,27,77,N/E,7577,3907,N/E,617,607,0,331,0,13956,27286,42,3559,297,0,N/E,N/E
03/01/2020,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/01/2020,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/01/2020,1359288,45756,1313532,N/E,150,456,20,34593,3849,170417,1919,79,54761,25,21326,84,35411,10375,25,94,866547,91,178,4518,17,546,N/E,15560,6754,N/E,618,878,44,2777,128,20973,24641,20,35377,281,0,N/E,N/E,N/E,N/E,488517,25638,462879,128,0,0,7044,2689,73239,464,95,1998,35,2,21814,6271,23,85,288616,161,156,774,27,78,N/E,8030,3949,N/E,621,611,1,334,0,14226,27417,42,3647,302,0,N/E,N/E
06/01/2020,1368413,45832,1322581,N/E,150,460,20,34826,3865,170941,1924,81,56177,26,21390,84,35591,10436,25,94,872369,91,178,4538,17,549,N/E,15752,6784,N/E,619,879,44,2782,130,21128,24768,20,35562,281,0,N/E,N/E,N/E,N/E,491774,25679,466095,128,0,0,7046,2703,73486,464,102,2264,37,4,21924,6297,23,86,290713,161,157,779,27,78,N/E,8216,3969,N/E,625,612,1,335,0,14337,27494,43,3681,303,0,N/E,N/E
